LOCSF,MODIFIER,PROVINCE,SLOPE,SOIL_CODE,SOIL_ID,STONE
U,~~8~~,NB,A,LGK,NBLGK~~8~~A,V
U,~~8~~,NB,A,REC,NBREC~~8~~A,S
U,280~~,NB,B,GGW,NBGGW280~~A,S
M,~~8~~,NB,B,CTR,NBCTR~~8~~N,V
U,~~8~~,NB,B,REC,NBREC~~8~~A,S
M,217~~,NB,B,CTR,NBCTR217~~A,V
U,217~~,NB,B,REC,NBREC217~~A,S
D,220~~,NB,D,JUP,NBJUP220~~N,V
H,217~~,NB,B,CTR,NBCTR217~~A,V
H,125~~,NB,B,JUP,NBJUP125~~N,V
H,~~8~~,NB,B,CTR,NBCTR~~8~~N,V
M,217~~,NB,B,CTR,NBCTR217~~A,V
U,~~8~~,NB,B,CTR,NBCTR~~8~~N,V
M,217~~,NB,B,LGK,NBLGK217~~A,V
M,220~~,NB,B,CTR,NBCTR220~~N,V
U,~~8~~,NB,B,CTR,NBCTR~~8~~N,V
U,125~~,NB,A,CTR,NBCTR125~~N,V
U,~~8~~,NB,B,REC,NBREC~~8~~A,S
R,220~~,NB,B,LGK,NBLGK220~~N,V
R,~~8~~,NB,B,LGK,NBLGK~~8~~A,V
R,220~~,NB,B,MGE,NBMGE220~~A,V
R,~~8~~,NB,B,MGE,NBMGE~~8~~N,V
U,~~8~~,NB,B,LGK,NBLGK~~8~~A,V
M,~~8~~,NB,C,MGE,NBMGE~~8~~N,V
M,217~~,NB,C,CTR,NBCTR217~~A,V
U,~~8~~,NB,B,LGK,NBLGK~~8~~A,V
U,217~~,NB,B,MGE,NBMGE217~~N,V
M,217~~,NB,B,LGK,NBLGK217~~A,V
M,386~~,NB,B,MGE,NBMGE386~~A,V
D,220~~,NB,C,MGE,NBMGE220~~A,V
M,~~8~~,NB,C,LGK,NBLGK~~8~~A,V
M,220~~,NB,C,MGE,NBMGE220~~A,V
M,220~~,NB,C,LGK,NBLGK220~~N,V
M,~~8~~,NB,B,LGK,NBLGK~~8~~A,V
H,217~~,NB,C,MGE,NBMGE217~~N,V
U,~~8~~,NB,A,LGK,NBLGK~~8~~A,V
U,~~8~~,NB,A,MGE,NBMGE~~8~~N,V
U,125~~,NB,A,LGK,NBLGK125~~N,V
U,~~8~~,NB,A,HMV,NBHMV~~8~~A,S
U,217~~,NB,B,LGK,NBLGK217~~A,V
U,~~8~~,NB,B,LGK,NBLGK~~8~~A,V
U,217~~,NB,B,MGE,NBMGE217~~N,V
U,~~8~~,NB,B,MGE,NBMGE~~8~~N,V
M,~71~~,NB,C,TDO,NBTDO~71~~N,V
M,~~8~~,NB,B,TDO,NBTDO~~8~~N,V
M,220~~,NB,C,TDO,NBTDO220~~N,V
M,~71~~,NB,B,TDO,NBTDO~71~~N,V
M,217~~,NB,B,LGK,NBLGK217~~A,V
H,217~~,NB,B,JUP,NBJUP217~~N,V
M,~~8~~,NB,B,TDO,NBTDO~~8~~N,V
M,220~~,NB,B,TDO,NBTDO220~~N,V
M,125~~,NB,B,TDO,NBTDO125~~N,V
U,280~~,NB,A,GGW,NBGGW280~~A,S
H,~~8~~,NB,B,JUP,NBJUP~~8~~N,V
U,418~~,NB,A,GGW,NBGGW418~~N,S
H,217~~,NB,B,JUP,NBJUP217~~N,V
H,~~1~~,NB,D,GSV,NBGSV~~1~~A,V
M,220~~,NB,C,JUP,NBJUP220~~N,V
H,220~~,NB,E,JUP,NBJUP220~~N,V
H,~~1~~,NB,E,ZRL,NBZRL~~1~~A,U
M,~~1~~,NB,C,SET,NBSET~~1~~N,V
M,~~1~~,NB,C,BIB,NBBIB~~1~~N,V
H,~~1~~,NB,B,GFL,NBGFL~~1~~A,S
H,~~1~~,NB,E,GSV,NBGSV~~1~~A,V
H,~~1~~,NB,D,SET,NBSET~~1~~N,V
M,~~1~~,NB,C,MGE,NBMGE~~1~~A,S
M,~~1~~,NB,B,JUP,NBJUP~~1~~N,V
L,~~1~~,NB,A,MCK,NBMCK~~1~~N,V
S01,182~~,NB,A,PET,NBPET182~~N,N
H,220~~,NB,D,JUP,NBJUP220~~N,V
H,~~1~~,NB,D,SET,NBSET~~1~~N,V
H,~~1~~,NB,D,GSV,NBGSV~~1~~A,V
M,~~1~~,NB,C,JUP,NBJUP~~1~~N,V
U,~~1~~,NB,B,MCK,NBMCK~~1~~N,V
M,~~1~~,NB,B,JUP,NBJUP~~1~~N,V
L,125~~,NB,A,MCK,NBMCK125~~N,V
S01,182~~,NB,A,PET,NBPET182~~N,N
H,217~~,NB,C,JUP,NBJUP217~~N,V
H,217~~,NB,C,TDO,NBTDO217~~N,V
H,220~~,NB,C,MGE,NBMGE220~~A,V
H,~~8~~,NB,B,LGK,NBLGK~~8~~A,V
H,125~~,NB,B,MGE,NBMGE125~~N,V
H,220~~,NB,C,JUP,NBJUP220~~N,V
H,220~~,NB,D,JUP,NBJUP220~~N,V
H,220~~,NB,C,JUP,NBJUP220~~N,V
D,220~~,NB,D,MGE,NBMGE220~~A,V
D,220~~,NB,D,JUP,NBJUP220~~N,V
D,386~~,NB,D,MGE,NBMGE386~~A,V
M,~~1~~,NB,C,GSV,NBGSV~~1~~A,V
M,125~~,NB,B,FOR,NBFOR125~~N,V
U,~~8~~,NB,B,JUP,NBJUP~~8~~N,V
B14,182~~,NB,A,ACS,NBACS182~~N,N
U,125~~,NB,B,JUP,NBJUP125~~N,V
U,125~~,NB,A,FOR,NBFOR125~~N,V
U,~~1~~,NB,A,GSV,NBGSV~~1~~A,V
S04,182~~,NB,A,PET,NBPET182~~N,N
M,217~~,NB,C,JUP,NBJUP217~~N,V
M,~~8~~,NB,B,JUP,NBJUP~~8~~N,V
L,~~1~~,NB,A,GGW,NBGGW~~1~~A,S
U,125~~,NB,A,MCK,NBMCK125~~N,V
S01,182~~,NB,A,PET,NBPET182~~N,N
H,~~1~~,NB,D,GSV,NBGSV~~1~~A,V
M,220~~,NB,B,JUP,NBJUP220~~N,V
M,~~8~~,NB,B,JUP,NBJUP~~8~~N,V
M,220~~,NB,B,TDO,NBTDO220~~N,V
R,220~~,NB,D,MGE,NBMGE220~~A,V
R,~~8~~,NB,D,LGK,NBLGK~~8~~A,V
U,125~~,NB,A,RVK,NBRVK125~~N,N
U,125~~,NB,A,GGW,NBGGW125~~N,S
U,~~8~~,NB,A,RVK,NBRVK~~8~~A,N
B14,182~~,NB,A,ACS,NBACS182~~N,N
U,~~8~~,NB,A,GGW,NBGGW~~8~~N,S
U,~~8~~,NB,B,JUP,NBJUP~~8~~N,V
U,~~8~~,NB,B,TDO,NBTDO~~8~~N,V
U,125~~,NB,A,JUP,NBJUP125~~N,V
U,125~~,NB,A,TDO,NBTDO125~~N,V
M,220~~,NB,C,MGE,NBMGE220~~A,V
M,~~1~~,NB,B,HMV,NBHMV~~1~~A,S
M,220~~,NB,C,TGF,NBTGF220~~A,V
M,125~~,NB,B,HMV,NBHMV125~~N,S
M,220~~,NB,C,JUP,NBJUP220~~N,V
H,217~~,NB,D,CAT,NBCAT217~~A,S
L,379~~,NB,A,WHB,NBWHB379~~A,S
H,125~~,NB,D,GSV,NBGSV125~~N,V
M,385~~,NB,C,GSV,NBGSV385~~A,V
U,~~1~~,NB,B,PEV,NBPEV~~1~~A,S
M,~~1~~,NB,C,GSV,NBGSV~~1~~A,V
M,~~1~~,NB,B,MQT,NBMQT~~1~~A,S
U,~~1~~,NB,B,MID,NBMID~~1~~N,S
U,~~1~~,NB,A,MET,NBMET~~1~~A,N
L,~~1~~,NB,A,ITV,NBITV~~1~~N,N
U,~~1~~,NB,A,GFL,NBGFL~~1~~A,S
M,~~1~~,NB,B,PEV,NBPEV~~1~~A,S
M,~~1~~,NB,B,TBQ,NBTBQ~~1~~N,S
U,~~1~~,NB,A,MET,NBMET~~1~~A,N
L,~~1~~,NB,A,ITV,NBITV~~1~~N,N
U,~~1~~,NB,A,GFL,NBGFL~~1~~A,S
U,~~1~~,NB,A,KGC,NBKGC~~1~~N,S
U,~~1~~,NB,A,NKW,NBNKW~~1~~N,S
S04,182~~,NB,A,PET,NBPET182~~N,N
U,~~1~~,NB,A,PSK,NBPSK~~1~~N,S
U,~~1~~,NB,A,MUI,NBMUI~~1~~A,S
U,~~1~~,NB,A,ENS,NBENS~~1~~N,S
M,~~1~~,NB,B,PEV,NBPEV~~1~~A,S
L,~~1~~,NB,A,NKW,NBNKW~~1~~N,S
U,~~1~~,NB,B,HMV,NBHMV~~1~~A,S
M,~~1~~,NB,B,PEV,NBPEV~~1~~A,S
U,~~1~~,NB,B,JHV,NBJHV~~1~~A,S
U,~~1~~,NB,B,NKW,NBNKW~~1~~N,S
M,~~1~~,NB,B,MQT,NBMQT~~1~~A,S
M,217~~,NB,B,POP,NBPOP217~~N,V
H,217~~,NB,C,MGE,NBMGE217~~N,V
M,220~~,NB,C,POP,NBPOP220~~N,V
H,220~~,NB,D,MGE,NBMGE220~~A,V
H,~~8~~,NB,C,HMV,NBHMV~~8~~A,S
H,220~~,NB,D,JQV,NBJQV220~~N,V
H,220~~,NB,D,POP,NBPOP220~~N,V
H,220~~,NB,C,MGE,NBMGE220~~A,V
H,220~~,NB,C,POP,NBPOP220~~N,V
H,~~8~~,NB,C,TGC,NBTGC~~8~~N,V
H,220~~,NB,C,POP,NBPOP220~~N,V
H,220~~,NB,C,JQV,NBJQV220~~N,V
H,~~8~~,NB,C,POP,NBPOP~~8~~N,V
M,220~~,NB,C,MGE,NBMGE220~~A,V
M,386~~,NB,C,MGE,NBMGE386~~A,V
M,220~~,NB,C,LGK,NBLGK220~~N,V
H,217~~,NB,D,POP,NBPOP217~~N,V
H,217~~,NB,D,TGF,NBTGF217~~N,V
H,~~8~~,NB,C,POP,NBPOP~~8~~N,V
H,220~~,NB,D,POP,NBPOP220~~N,V
H,220~~,NB,E,JQV,NBJQV220~~N,V
H,~~8~~,NB,D,POP,NBPOP~~8~~N,V
K,280~~,NB,B,GFL,NBGFL280~~N,S
T,280~~,NB,B,GGW,NBGGW280~~A,S
K,125~~,NB,B,GFL,NBGFL125~~N,S
T,~~8~~,NB,B,GGW,NBGGW~~8~~N,S
H,220~~,NB,D,LGK,NBLGK220~~N,V
H,220~~,NB,D,MGE,NBMGE220~~A,V
H,~~8~~,NB,C,LGK,NBLGK~~8~~A,V
H,220~~,NB,E,JQV,NBJQV220~~N,V
H,220~~,NB,E,JUP,NBJUP220~~N,V
H,~~8~~,NB,C,POP,NBPOP~~8~~N,V
H,220~~,NB,E,JUP,NBJUP220~~N,V
H,220~~,NB,E,MGE,NBMGE220~~A,V
H,~~8~~,NB,C,LGK,NBLGK~~8~~A,V
H,220~~,NB,E,JUP,NBJUP220~~N,V
H,220~~,NB,E,TDO,NBTDO220~~N,V
H,220~~,NB,E,BBM,NBBBM220~~N,S
H,217~~,NB,C,JUP,NBJUP217~~N,V
H,217~~,NB,C,TDO,NBTDO217~~N,V
H,220~~,NB,C,BBM,NBBBM220~~N,S
U,280~~,NB,B,GGW,NBGGW280~~A,S
U,280~~,NB,B,RVK,NBRVK280~~A,N
M,217~~,NB,B,LGK,NBLGK217~~A,V
H,220~~,NB,C,MGE,NBMGE220~~A,V
M,~~8~~,NB,C,LGK,NBLGK~~8~~A,V
H,220~~,NB,C,JQV,NBJQV220~~N,V
H,217~~,NB,D,TGF,NBTGF217~~N,V
M,~~8~~,NB,C,POP,NBPOP~~8~~N,V
H,220~~,NB,D,JQV,NBJQV220~~N,V
H,220~~,NB,D,JUP,NBJUP220~~N,V
H,220~~,NB,E,MGE,NBMGE220~~A,V
H,220~~,NB,E,JQV,NBJQV220~~N,V
H,~~8~~,NB,C,MGE,NBMGE~~8~~N,V
H,~~8~~,NB,C,JQV,NBJQV~~8~~N,V
M,~~8~~,NB,B,LGK,NBLGK~~8~~A,V
M,217~~,NB,B,CTR,NBCTR217~~A,V
H,220~~,NB,E,MGE,NBMGE220~~A,V
M,125~~,NB,B,JUP,NBJUP125~~N,V
H,220~~,NB,E,JUP,NBJUP220~~N,V
U,418~~,NB,A,GGW,NBGGW418~~N,S
U,~~8~~,NB,B,GGW,NBGGW~~8~~N,S
U,~~8~~,NB,B,JUP,NBJUP~~8~~N,V
U,280~~,NB,B,GGW,NBGGW280~~A,S
H,220~~,NB,D,MGE,NBMGE220~~A,V
M,217~~,NB,C,JUP,NBJUP217~~N,V
M,~~8~~,NB,C,TDO,NBTDO~~8~~N,V
H,220~~,NB,D,JUP,NBJUP220~~N,V
M,217~~,NB,C,LGK,NBLGK217~~A,V
H,125~~,NB,C,MGE,NBMGE125~~N,V
H,220~~,NB,D,BBM,NBBBM220~~N,S
H,280~~,NB,B,GGW,NBGGW280~~A,S
H,418~~,NB,B,GGW,NBGGW418~~N,S
M,217~~,NB,C,CTR,NBCTR217~~A,V
M,217~~,NB,C,LGK,NBLGK217~~A,V
M,220~~,NB,C,MGE,NBMGE220~~A,V
H,~~8~~,NB,B,JUP,NBJUP~~8~~N,V
H,220~~,NB,C,JUP,NBJUP220~~N,V
U,280~~,NB,A,GGW,NBGGW280~~A,S
H,~~8~~,NB,B,JUP,NBJUP~~8~~N,V
M,217~~,NB,C,JUP,NBJUP217~~N,V
M,~~8~~,NB,C,TDO,NBTDO~~8~~N,V
M,220~~,NB,C,BBM,NBBBM220~~N,S
H,~~1~~,NB,B,JMK,NBJMK~~1~~N,V
M,~~1~~,NB,C,JUP,NBJUP~~1~~N,V
H,220~~,NB,C,JUP,NBJUP220~~N,V
H,220~~,NB,C,TDO,NBTDO220~~N,V
H,~~8~~,NB,C,TDO,NBTDO~~8~~N,V
H,217~~,NB,D,JUP,NBJUP217~~N,V
H,217~~,NB,D,TDO,NBTDO217~~N,V
H,~~8~~,NB,D,TDO,NBTDO~~8~~N,V
H,~~8~~,NB,B,JUP,NBJUP~~8~~N,V
U,125~~,NB,B,JUP,NBJUP125~~N,V
H,~~8~~,NB,B,JUP,NBJUP~~8~~N,V
U,125~~,NB,B,JUP,NBJUP125~~N,V
H,418~~,NB,B,GGW,NBGGW418~~N,S
H,~~8~~,NB,B,JQV,NBJQV~~8~~N,V
H,220~~,NB,E,JUP,NBJUP220~~N,V
U,~~1~~,NB,A,FMG,NBFMG~~1~~A,N
K,~~1~~,NB,B,GFL,NBGFL~~1~~A,S
U,~~1~~,NB,A,MAL,NBMAL~~1~~A,N
U,~~1~~,NB,A,SGS,NBSGS~~1~~A,S
U,~~1~~,NB,A,BFU,NBBFU~~1~~A,S
U,~~1~~,NB,A,SMO,NBSMO~~1~~A,S
U,~~1~~,NB,A,BGN,NBBGN~~1~~A,S
U,~~1~~,NB,A,GFL,NBGFL~~1~~A,S
U,~~1~~,NB,A,SAD,NBSAD~~1~~A,S
M,~~1~~,NB,C,HMV,NBHMV~~1~~A,S
U,~~1~~,NB,B,CBU,NBCBU~~1~~A,S
M,~~1~~,NB,C,GSV,NBGSV~~1~~A,V
U,~~1~~,NB,B,PTA,NBPTA~~1~~A,S
T,~~1~~,NB,B,GFL,NBGFL~~1~~A,S
T,~~1~~,NB,A,MUI,NBMUI~~1~~A,S
M,~~1~~,NB,B,HMV,NBHMV~~1~~A,S
M,~~1~~,NB,B,JHV,NBJHV~~1~~A,S
U,~~1~~,NB,B,PTA,NBPTA~~1~~A,S
M,~~1~~,NB,C,MQT,NBMQT~~1~~A,S
H,~~1~~,NB,D,GSV,NBGSV~~1~~A,V
M,~~1~~,NB,B,MQT,NBMQT~~1~~A,S
M,~~1~~,NB,C,ZRL,NBZRL~~1~~A,U
M,~~1~~,NB,C,HMV,NBHMV~~1~~A,S
H,~~1~~,NB,D,GSV,NBGSV~~1~~A,V
M,~71~~,NB,B,CAT,NBCAT~71~~A,S
L,379~~,NB,A,WHB,NBWHB379~~A,S
M,385~~,NB,C,GSV,NBGSV385~~A,V
H,385~~,NB,D,GSV,NBGSV385~~A,V
M,385~~,NB,C,GSV,NBGSV385~~A,V
M,220~~,NB,C,TGF,NBTGF220~~A,V
U,379~~,NB,A,WHB,NBWHB379~~A,S
U,~71~~,NB,B,CAT,NBCAT~71~~A,S
M,385~~,NB,B,GSV,NBGSV385~~A,V
H,~~8~~,NB,C,JUP,NBJUP~~8~~N,V
L,280~~,NB,A,GGW,NBGGW280~~A,S
H,217~~,NB,C,JUP,NBJUP217~~N,V
L,~~8~~,NB,A,RVK,NBRVK~~8~~A,N
L,280~~,NB,A,RVK,NBRVK280~~A,N
H,~~8~~,NB,B,GGW,NBGGW~~8~~N,S
U,379~~,NB,A,WHB,NBWHB379~~A,S
U,~71~~,NB,B,CAT,NBCAT~71~~A,S
M,348~~,NB,B,CBU,NBCBU348~~A,S
L,~~8~~,NB,A,HMV,NBHMV~~8~~A,S
U,425~~,NB,A,WHB,NBWHB425~~A,S
M,~~1~~,NB,C,ZRL,NBZRL~~1~~A,U
U,379~~,NB,A,WHB,NBWHB379~~A,S
U,348~~,NB,A,CBU,NBCBU348~~A,S
U,380~~,NB,A,WHB,NBWHB380~~A,S
F13,423~~,NB,A,MMK,NBMMK423~~N,N
L,379~~,NB,A,WHB,NBWHB379~~A,S
M,348~~,NB,B,CBU,NBCBU348~~A,S
L,425~~,NB,A,WHB,NBWHB425~~A,S
M,382~~,NB,B,CBU,NBCBU382~~A,S
M,348~~,NB,B,CBU,NBCBU348~~A,S
L,425~~,NB,A,WHB,NBWHB425~~A,S
F13,423~~,NB,A,MMK,NBMMK423~~N,N
U,379~~,NB,A,WHB,NBWHB379~~A,S
S04,182~~,NB,A,PET,NBPET182~~N,N
M,348~~,NB,B,CBU,NBCBU348~~A,S
U,379~~,NB,A,WHB,NBWHB379~~A,S
S04,182~~,NB,A,PET,NBPET182~~N,N
U,379~~,NB,A,WHB,NBWHB379~~A,S
S04,182~~,NB,A,PET,NBPET182~~N,N
M,348~~,NB,B,CBU,NBCBU348~~A,S
U,379~~,NB,A,WHB,NBWHB379~~A,S
U,348~~,NB,B,CBU,NBCBU348~~A,S
H,217~~,NB,C,JQV,NBJQV217~~N,V
H,~~8~~,NB,B,JUP,NBJUP~~8~~N,V
H,217~~,NB,C,MGE,NBMGE217~~N,V
H,~~8~~,NB,B,GGW,NBGGW~~8~~N,S
H,217~~,NB,C,CTR,NBCTR217~~A,V
H,~~8~~,NB,C,JUP,NBJUP~~8~~N,V
H,220~~,NB,C,CTR,NBCTR220~~N,V
M,~~8~~,NB,B,HMV,NBHMV~~8~~A,S
M,217~~,NB,B,CTR,NBCTR217~~A,V
M,220~~,NB,B,CTR,NBCTR220~~N,V
H,~~8~~,NB,B,JUP,NBJUP~~8~~N,V
M,~71~~,NB,C,HMV,NBHMV~71~~A,S
M,~71~~,NB,C,CAT,NBCAT~71~~A,S
M,~71~~,NB,B,HMV,NBHMV~71~~A,S
M,220~~,NB,C,HMV,NBHMV220~~A,S
M,220~~,NB,B,HMV,NBHMV220~~A,S
U,~~8~~,NB,A,GGW,NBGGW~~8~~N,S
U,418~~,NB,A,GGW,NBGGW418~~N,S
U,~~8~~,NB,A,GFL,NBGFL~~8~~A,S
U,125~~,NB,A,GFL,NBGFL125~~N,S
M,380~~,NB,B,WHB,NBWHB380~~A,S
M,~71~~,NB,B,CAT,NBCAT~71~~A,S
M,379~~,NB,B,WHB,NBWHB379~~A,S
U,387~~,NB,A,GGW,NBGGW387~~A,S
H,~71~~,NB,B,CAT,NBCAT~71~~A,S
U,348~~,NB,B,CBU,NBCBU348~~A,S
U,379~~,NB,B,WHB,NBWHB379~~A,S
H,348~~,NB,B,PND,NBPND348~~N,V
L,373~~,NB,A,MCM,NBMCM373~~N,V
M,~71~~,NB,B,CAT,NBCAT~71~~A,S
H,348~~,NB,C,PND,NBPND348~~N,V
U,373~~,NB,B,MCM,NBMCM373~~N,V
U,348~~,NB,B,CBU,NBCBU348~~A,S
H,~71~~,NB,C,CAT,NBCAT~71~~A,S
U,348~~,NB,B,CBU,NBCBU348~~A,S
M,~71~~,NB,B,CAT,NBCAT~71~~A,S
U,348~~,NB,B,CBU,NBCBU348~~A,S
H,419~~,NB,C,QEV,NBQEV419~~A,S
U,125~~,NB,A,DEE,NBDEE125~~A,S
M,~71~~,NB,B,KGV,NBKGV~71~~A,S
U,125~~,NB,B,BYS,NBBYS125~~A,S
M,~71~~,NB,C,SAP,NBSAP~71~~A,S
M,280~~,NB,C,AGC,NBAGC280~~A,S
H,217~~,NB,D,PRY,NBPRY217~~A,S
M,~71~~,NB,B,QEN,NBQEN~71~~A,S
H,220~~,NB,D,PRY,NBPRY220~~N,S
L,419~~,NB,A,SSX,NBSSX419~~A,N
U,280~~,NB,A,KNC,NBKNC280~~A,N
L,~~8~~,NB,A,SSX,NBSSX~~8~~A,N
U,280~~,NB,A,KNC,NBKNC280~~A,N
L,~~8~~,NB,A,HPN,NBHPN~~8~~A,N
H,387~~,NB,C,GGW,NBGGW387~~A,S
L,125~~,NB,A,HPN,NBHPN125~~A,N
M,217~~,NB,D,PRY,NBPRY217~~A,S
M,~~8~~,NB,B,KGS,NBKGS~~8~~A,S
H,419~~,NB,D,PEV,NBPEV419~~A,S
M,~71~~,NB,C,SAP,NBSAP~71~~A,S
M,125~~,NB,B,BYS,NBBYS125~~A,S
L,375~~,NB,A,WAS,NBWAS375~~A,N
U,~~8~~,NB,A,OMC,NBOMC~~8~~A,N
U,387~~,NB,A,RVK,NBRVK387~~A,N
H,419~~,NB,D,PEV,NBPEV419~~A,S
U,280~~,NB,A,KNC,NBKNC280~~A,N
H,~~8~~,NB,C,MID,NBMID~~8~~A,S
M,~~8~~,NB,B,MID,NBMID~~8~~A,S
M,419~~,NB,C,PEV,NBPEV419~~A,S
U,125~~,NB,B,MID,NBMID125~~N,S
M,217~~,NB,C,PRY,NBPRY217~~A,S
L,~~8~~,NB,A,HPN,NBHPN~~8~~A,N
U,280~~,NB,B,KNC,NBKNC280~~A,N
L,125~~,NB,A,HPN,NBHPN125~~A,N
M,419~~,NB,C,LMD,NBLMD419~~N,V
L,~~8~~,NB,A,DED,NBDED~~8~~N,V
L,125~~,NB,A,DED,NBDED125~~N,V
H,387~~,NB,C,GGW,NBGGW387~~A,S
H,387~~,NB,C,GGW,NBGGW387~~A,S
U,125~~,NB,B,DED,NBDED125~~N,V
H,~~8~~,NB,B,GGW,NBGGW~~8~~N,S
M,419~~,NB,C,PEV,NBPEV419~~A,S
U,~~8~~,NB,B,MID,NBMID~~8~~A,S
U,125~~,NB,B,MID,NBMID125~~N,S
H,387~~,NB,C,GGW,NBGGW387~~A,S
H,217~~,NB,C,CSN,NBCSN217~~A,S
H,~~8~~,NB,B,DSI,NBDSI~~8~~N,S
B14,384~~,NB,A,PET,NBPET384~~N,N
U,373~~,NB,A,CUY,NBCUY373~~A,S
U,373~~,NB,A,CUY,NBCUY373~~A,S
U,~71~~,NB,B,CAT,NBCAT~71~~A,S
U,~~8~~,NB,B,CUY,NBCUY~~8~~N,S
U,387~~,NB,A,GGW,NBGGW387~~A,S
L,419~~,NB,A,ITV,NBITV419~~A,N
U,387~~,NB,A,RVK,NBRVK387~~A,N
M,~71~~,NB,B,CAT,NBCAT~71~~A,S
M,281~~,NB,B,CAT,NBCAT281~~N,S
M,220~~,NB,C,ZRL,NBZRL220~~N,U
U,~71~~,NB,A,CAT,NBCAT~71~~A,S
U,~~8~~,NB,A,CUY,NBCUY~~8~~N,S
U,373~~,NB,B,CUY,NBCUY373~~A,S
U,373~~,NB,A,CUY,NBCUY373~~A,S
U,~71~~,NB,B,CAT,NBCAT~71~~A,S
U,~~8~~,NB,B,CUY,NBCUY~~8~~N,S
H,~71~~,NB,B,CAT,NBCAT~71~~A,S
L,373~~,NB,A,CUY,NBCUY373~~A,S
H,~71~~,NB,B,CAT,NBCAT~71~~A,S
H,381~~,NB,B,CUY,NBCUY381~~N,S
H,~71~~,NB,B,CAT,NBCAT~71~~A,S
U,~~8~~,NB,B,CUY,NBCUY~~8~~N,S
H,373~~,NB,B,CUY,NBCUY373~~A,S
H,~71~~,NB,C,CAT,NBCAT~71~~A,S
U,~~8~~,NB,B,CUY,NBCUY~~8~~N,S
U,373~~,NB,B,CUY,NBCUY373~~A,S
U,373~~,NB,A,CUY,NBCUY373~~A,S
U,~71~~,NB,B,CAT,NBCAT~71~~A,S
U,381~~,NB,A,CUY,NBCUY381~~N,S
B14,384~~,NB,A,PET,NBPET384~~N,N
U,373~~,NB,A,CUY,NBCUY373~~A,S
U,~~8~~,NB,B,CUY,NBCUY~~8~~N,S
U,381~~,NB,A,CUY,NBCUY381~~N,S
U,373~~,NB,A,CUY,NBCUY373~~A,S
U,~~8~~,NB,B,CUY,NBCUY~~8~~N,S
U,381~~,NB,A,CUY,NBCUY381~~N,S
U,387~~,NB,A,GGW,NBGGW387~~A,S
U,~71~~,NB,B,CAT,NBCAT~71~~A,S
U,~~8~~,NB,B,CUY,NBCUY~~8~~N,S
U,~~8~~,NB,A,FUY,NBFUY~~8~~A,N
U,~71~~,NB,B,CAT,NBCAT~71~~A,S
U,373~~,NB,A,CUY,NBCUY373~~A,S
U,~~8~~,NB,B,CUY,NBCUY~~8~~N,S
U,381~~,NB,A,CUY,NBCUY381~~N,S
M,~71~~,NB,C,CAT,NBCAT~71~~A,S
M,419~~,NB,C,LMD,NBLMD419~~N,V
D,217~~,NB,C,DRH,NBDRH217~~A,S
H,419~~,NB,C,LMD,NBLMD419~~N,V
M,419~~,NB,C,LMD,NBLMD419~~N,V
M,~~8~~,NB,B,DED,NBDED~~8~~N,V
U,125~~,NB,B,DED,NBDED125~~N,V
M,419~~,NB,C,LMD,NBLMD419~~N,V
M,~~8~~,NB,B,DED,NBDED~~8~~N,V
U,125~~,NB,B,DED,NBDED125~~N,V
M,419~~,NB,C,LMD,NBLMD419~~N,V
U,125~~,NB,A,DED,NBDED125~~N,V
D,419~~,NB,D,LMD,NBLMD419~~N,V
D,~~8~~,NB,C,DED,NBDED~~8~~N,V
M,220~~,NB,C,ZRL,NBZRL220~~N,U
H,217~~,NB,D,KGT,NBKGT217~~A,V
U,~~8~~,NB,B,DED,NBDED~~8~~N,V
M,~~8~~,NB,B,KGS,NBKGS~~8~~A,S
U,~71~~,NB,B,PCD,NBPCD~71~~A,S
U,125~~,NB,B,CBG,NBCBG125~~A,S
U,377~~,NB,B,DED,NBDED377~~A,V
U,125~~,NB,B,DED,NBDED125~~N,V
M,419~~,NB,C,LMD,NBLMD419~~N,V
U,217~~,NB,B,TCY,NBTCY217~~N,S
H,419~~,NB,D,PEV,NBPEV419~~A,S
H,419~~,NB,E,LMD,NBLMD419~~N,V
H,~71~~,NB,C,CAT,NBCAT~71~~A,S
L,375~~,NB,A,WAS,NBWAS375~~A,N
U,419~~,NB,A,ITV,NBITV419~~A,N
U,387~~,NB,A,RVK,NBRVK387~~A,N
U,378~~,NB,A,LMD,NBLMD378~~N,V
U,125~~,NB,A,DED,NBDED125~~N,V
M,220~~,NB,C,TCY,NBTCY220~~N,S
U,125~~,NB,B,ROH,NBROH125~~N,S
M,419~~,NB,C,LMD,NBLMD419~~N,V
M,220~~,NB,C,ZRL,NBZRL220~~N,U
H,419~~,NB,B,LMD,NBLMD419~~N,V
H,125~~,NB,B,DED,NBDED125~~N,V
U,387~~,NB,A,GGW,NBGGW387~~A,S
M,419~~,NB,B,LMD,NBLMD419~~N,V
U,125~~,NB,A,DED,NBDED125~~N,V
U,374~~,NB,A,DED,NBDED374~~N,V
B14,384~~,NB,A,PET,NBPET384~~N,N
U,387~~,NB,A,GGW,NBGGW387~~A,S
M,419~~,NB,B,LMD,NBLMD419~~N,V
U,125~~,NB,A,LRV,NBLRV125~~N,N
U,387~~,NB,A,GGW,NBGGW387~~A,S
L,~~8~~,NB,A,OMC,NBOMC~~8~~A,N
U,125~~,NB,A,OMC,NBOMC125~~A,N
U,387~~,NB,A,RVK,NBRVK387~~A,N
